respondent_id,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,C076,C077,C078,C079,C080,C081,C082,C083,C084,C085,C086,C087,C088,C089,C090,C091,C092,C093,C094,C095,C096,C097,C098,C099,C100,C101,C102,C103,C104,C105,C106,C107,C108
499,2,2,3,2,3,3,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,4,3,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,5,4,4,4,5,3,5,4,3,5,3,4,5,4,5,3,4,4,5,5,4,4,4,4,5,5,4,4,4,5,3,5,4,5,4,4,5,3,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,无
500,2,2,5,4,3,3,3,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,4,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,3,1,3,2,3,4,4,4,4,3,3,3,1,1,3,1,1,1,3,3,2,1,1,1,1,2,3,1,1,3,3,3,1,3,2,2,3,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,无
501,2,4,3,6,5,2,1,2,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,4,3,0,1,1,0,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,1,0,0,0,0,5,5,5,5,3,3,4,5,4,4,4,5,4,4,5,4,4,3,4,5,5,3,5,5,4,4,3,4,3,4,4,5,4,4,5,3,4,4,4,3,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,无
502,2,1,3,2,1,2,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,2,3,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,4,4,4,5,4,5,5,4,4,5,4,4,4,5,5,3,4,5,3,5,4,3,4,4,4,4,5,3,4,4,5,3,3,1,1,3,3,4,4,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,无
503,1,2,4,2,1,3,2,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,3,2,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,2,2,2,2,1,4,4,3,5,3,4,3,2,1,2,3,3,2,2,2,2,2,1,2,2,4,2,1,3,2,1,2,4,1,2,1,3,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,无
504,2,3,3,2,1,1,2,1,0,1,0,0,0,0,1^其他〖无〗,0,1,1,0,1,1,0,0,3,3,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,5,4,4,3,4,4,4,4,4,4,4,4,3,5,4,5,5,5,5,5,5,4,4,5,4,3,5,4,4,3,4,3,5,5,5,3,4,5,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,无
505,1,3,5,2,5,3,5,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,3,2,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,5,4,4,4,3,5,5,4,4,3,4,4,5,4,4,5,5,4,3,4,4,3,4,4,4,5,5,5,3,3,5,4,4,4,3,5,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,无
506,2,4,1,6,2,2,2,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,3,2,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,4,5,3,5,3,4,5,4,4,5,4,4,4,4,5,4,5,5,5,5,4,4,3,5,4,5,4,3,4,3,4,4,5,1,1,3,2,5,4,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,无
507,1,1,4,3,5,2,1,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,1,0,1,1,0,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,0,1,0,0,0,5,4,5,5,3,3,4,4,4,4,5,5,3,4,4,3,3,4,4,4,3,5,4,3,5,4,5,4,3,4,3,4,4,5,5,3,4,4,3,4,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,无
508,1,2,4,5,3,2,3,1,0,1,0,0,0,0,1^其他〖无〗,0,1,0,1,1,0,1,0,3,3,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,4,4,4,5,3,4,4,4,3,5,4,4,3,5,5,4,5,4,4,5,4,4,5,4,4,4,4,4,5,4,4,4,5,4,4,4,5,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,无
509,1,1,4,2,3,2,2,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,4,5,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,3,2,4,2,3,4,3,4,4,4,4,5,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,3,4,4,5,4,4,4,4,4,4,5,3,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,无
510,2,2,3,8,3,3,2,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,2,5,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,5,5,4,5,5,4,5,3,5,5,5,3,4,4,4,4,4,4,4,5,4,4,4,5,5,4,4,4,5,3,5,4,4,4,5,4,4,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,无
511,2,2,4,2,3,2,3,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,4,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,3,3,4,4,4,5,4,4,4,3,1,3,1,5,4,4,4,3,4,4,3,4,5,5,4,4,3,4,4,4,4,4,4,1,2,3,1,4,5,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,无
512,1,2,4,4,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,3,2,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,5,4,3,4,5,5,4,4,4,3,3,3,5,4,4,3,3,4,5,3,4,3,4,5,3,3,4,5,4,3,5,4,4,5,3,4,4,4,3,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,无
513,1,5,3,2,4,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,2,3,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,2,3,1,2,3,2,1,3,2,2,3,4,1,1,2,1,2,3,2,2,1,2,3,1,1,1,2,3,2,1,1,2,2,2,1,2,3,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,无
514,2,2,3,6,2,1,2,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,2,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,4,5,4,5,5,3,5,5,4,3,5,5,3,4,4,4,4,3,5,5,5,4,4,5,4,4,4,3,4,4,5,5,4,1,1,3,2,4,5,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,无
515,1,3,4,2,3,1,3,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,3,2,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,5,3,2,2,5,5,5,4,4,3,5,4,4,4,4,4,4,4,4,3,4,5,5,4,3,4,3,5,4,5,3,5,5,5,3,3,5,4,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,无
516,2,3,4,2,3,3,3,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1^其他〖无〗,3,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,5,4,5,3,4,3,4,4,4,4,4,3,5,3,4,5,4,3,4,5,4,5,4,4,4,3,4,4,4,4,3,4,3,4,4,4,4,5,3,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,无
517,2,2,4,5,1,3,3,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,3,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,5,3,1,3,1,5,4,4,4,3,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,3,4,4,4,5,5,5,5,4,4,3,4,3,5,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,无
518,1,5,3,6,4,1,3,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,3,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,2,4,3,5,5,4,4,5,4,5,4,4,5,5,4,5,5,5,4,4,4,4,3,4,3,4,4,5,4,4,5,5,3,4,3,5,3,5,4,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,无
519,2,2,3,2,3,2,4,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,3,3,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,3,3,3,4,4,4,4,5,5,3,5,4,4,4,3,4,4,5,4,5,4,5,4,4,4,4,5,4,3,4,5,2,1,1,2,4,4,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,无
520,2,3,5,2,1,2,2,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1^其他〖无〗,2,3,0,1,0,1,0,0,1^其他〖无〗,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,5,3,4,5,4,4,5,4,4,4,5,4,5,3,5,4,3,3,5,4,4,5,5,3,2,2,2,1,3,3,2,3,3,3,4,4,5,4,3,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,无
521,1,3,4,5,3,3,1,2,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,4,0,1,1,0,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,1,0,0,0,0,5,5,3,2,3,1,4,4,4,4,4,4,5,5,4,4,4,3,4,4,4,4,3,4,4,4,5,3,3,4,4,5,3,4,3,4,4,5,4,3,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,无
522,2,3,3,4,2,3,5,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,2,3,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,3,1,1,3,3,3,4,3,4,2,4,3,2,1,2,2,3,1,1,1,3,3,1,1,3,2,1,1,2,3,1,3,3,3,2,4,1,4,5,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,无
523,2,2,4,6,4,2,4,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,2,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,3,3,3,1,3,2,3,2,3,2,3,1,1,2,1,2,3,2,2,1,1,4,3,1,3,1,3,2,3,3,2,1,3,3,3,3,2,3,3,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,无
524,2,2,3,2,2,3,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,1,1,4,5,4,4,3,5,4,5,4,4,5,2,1,3,3,4,2,3,1,2,3,4,3,4,4,4,3,4,5,3,5,4,4,4,3,4,3,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,无
525,2,3,1,6,3,3,2,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,3,3,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,5,5,4,4,4,4,4,4,4,3,4,4,4,4,5,5,4,5,4,5,5,4,5,4,4,4,3,3,3,4,4,4,5,3,4,5,4,3,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,无
526,2,2,5,4,4,4,3,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1^其他〖无〗,4,4,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,3,5,3,5,4,5,4,4,5,5,4,5,4,3,4,4,4,5,3,4,5,3,4,5,5,5,5,3,4,5,4,5,5,5,5,5,4,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,无
527,1,2,3,2,4,2,3,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,4,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,2,2,4,5,4,1,4,2,2,4,4,4,4,3,5,3,4,5,5,3,3,4,3,4,4,2,1,1,2,2,3,3,2,5,3,4,4,1,3,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,无
528,2,2,4,4,2,2,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,3,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,5,4,5,4,4,5,3,1,2,3,1,4,4,4,3,5,4,3,5,5,4,3,5,4,5,4,5,4,4,4,4,5,5,4,3,5,4,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,无
529,2,2,5,4,2,1,1,1,0,1,0,0,0,0,1^其他〖无〗,0,0,1,1,0,1,0,0,3,2,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,2,3,2,2,2,4,3,2,3,4,4,5,5,3,2,2,3,2,1,2,2,3,1,2,1,1,1,1,2,1,3,2,2,2,4,3,2,2,2,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,无
530,2,4,4,5,4,2,4,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,3,2,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,5,3,1,2,1,3,5,5,4,5,4,5,5,4,5,4,4,4,3,5,4,4,5,3,3,5,4,4,4,3,3,4,5,1,3,4,3,3,4,0,1,0,1,0,1,0,0,1^其他〖无〗,1,0,0,1,0,1,0,无
531,1,2,3,6,2,2,2,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,2,3,0,1,0,1,0,0,1^其他〖无〗,1,0,0,1,1,0,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,2,1,4,4,5,3,3,2,1,4,3,5,4,4,4,5,4,5,5,5,4,4,5,5,4,4,5,4,4,4,4,4,5,4,4,3,4,5,4,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,无
532,2,2,3,2,3,1,4,2,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,3,2,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,0,1,0,0,0,3,3,3,3,2,4,1,1,1,2,2,3,3,3,3,2,1,2,1,3,4,3,1,2,3,4,1,2,2,1,3,3,1,1,3,2,1,2,1,3,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,无
533,1,2,4,2,3,3,3,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,3,2,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,5,4,3,4,5,4,4,4,4,3,5,4,5,4,4,4,5,5,4,4,4,4,4,4,4,4,5,5,4,3,3,4,4,3,3,4,4,3,2,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,无
534,2,3,5,2,2,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2,4,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,4,4,4,4,4,4,5,3,4,5,5,5,4,3,3,1,1,3,1,3,1,3,1,5,4,4,5,5,5,5,4,4,4,4,4,4,5,5,5,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,无
535,1,3,4,5,5,1,2,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,4,2,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,4,5,3,5,4,5,5,3,5,5,4,5,3,4,3,5,5,4,5,5,4,3,5,4,5,4,5,4,4,4,5,5,4,4,3,5,3,4,3,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,无
536,1,4,1,2,2,4,3,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,2,2,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,3,4,4,5,4,3,4,3,2,3,2,3,3,2,1,2,3,3,5,4,4,5,3,5,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,无
537,1,2,4,5,3,2,3,1,0,1,0,0,0,0,1^其他〖无〗,0,0,1,1,0,1,0,0,3,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,4,4,4,3,4,3,3,4,3,5,4,4,4,3,5,4,3,3,4,4,5,3,5,5,5,3,4,5,5,5,5,1,2,3,1,3,3,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,无
538,1,3,5,5,3,3,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,5,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,5,5,5,5,5,5,4,4,4,3,4,4,5,4,4,4,3,5,4,3,5,5,4,4,3,4,5,4,5,4,5,3,5,5,4,4,4,4,4,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,无
539,1,2,4,5,3,2,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,4,3,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,3,5,5,3,4,3,4,4,5,5,4,3,5,4,5,4,4,4,3,5,4,4,5,4,4,3,4,3,4,3,4,4,4,4,4,4,4,3,5,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,无
540,2,2,5,6,4,3,3,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,3,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,3,3,4,4,4,5,4,4,3,5,5,4,5,5,4,4,5,4,5,3,5,3,5,4,5,4,5,3,4,3,4,4,4,4,4,3,4,3,3,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,无
541,1,4,4,6,3,2,4,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,3,3,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,5,4,4,5,5,3,1,2,2,4,3,4,5,4,5,3,5,5,4,3,3,4,4,3,3,5,3,4,4,5,4,3,5,4,4,4,3,4,5,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,无
542,2,3,3,5,3,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,3,2,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,4,5,4,5,5,2,3,3,3,5,4,3,5,3,4,4,5,5,5,4,4,4,4,5,4,5,5,4,3,4,5,4,4,1,2,2,2,3,2,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,无
543,2,2,3,2,2,1,3,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,3,3,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,4,3,3,5,4,5,5,4,5,3,4,4,4,4,4,4,5,4,5,4,4,3,4,5,4,4,5,4,4,5,5,5,4,5,4,4,3,4,3,0,1,0,1,0,1,0,0,1^其他〖无〗,0,1,0,1,0,1,0,无
544,2,2,5,4,4,4,3,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,2,5,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,4,5,3,5,4,4,3,3,5,3,5,4,4,5,4,5,5,5,4,4,4,4,3,1,3,1,2,2,3,1,4,2,1,4,4,4,3,4,5,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,无
545,2,3,5,4,3,2,3,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,3,3,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,0,1,0,0,0,5,3,4,4,4,4,5,5,4,4,4,5,3,4,4,4,4,4,4,5,4,3,5,4,4,4,3,5,5,3,4,4,4,4,4,4,5,5,4,5,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,无
546,1,3,4,2,1,3,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,3,4,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,3,3,5,4,4,4,3,5,3,3,4,4,5,5,5,3,5,3,4,3,5,4,5,4,4,4,4,4,4,4,3,4,4,1,2,2,2,5,3,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,无
547,1,2,3,2,2,2,3,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,4,3,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,5,4,3,4,5,4,4,4,4,4,4,5,3,5,4,5,5,3,3,5,5,4,5,3,2,1,1,1,2,3,2,4,1,3,4,3,4,3,5,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1^其他〖无〗,无
548,1,2,5,6,4,4,3,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,3,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,1,0,0,1,0,0,3,4,5,3,3,4,4,4,4,4,4,4,5,4,3,5,4,3,4,4,4,5,4,4,3,5,4,4,5,3,4,5,4,4,5,5,5,5,4,3,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,无
549,1,5,4,2,2,2,2,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,2,2,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,0,1,0,0,0,1,2,2,3,3,4,4,3,4,4,5,5,4,4,4,4,4,3,4,5,4,5,5,5,4,5,4,5,5,3,4,4,3,3,5,4,5,4,5,5,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,无
550,2,2,2,2,1,2,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,2,3,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,1,3,2,3,3,2,2,2,1,2,3,1,1,5,4,3,3,5,4,4,4,3,4,1,3,1,2,3,2,3,2,3,2,1,2,3,1,3,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,无
551,1,2,1,6,1,1,3,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,3,5,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,3,5,4,5,4,4,4,4,3,3,3,4,5,3,5,3,4,4,4,5,4,5,5,1,1,1,2,1,3,2,3,3,3,5,4,5,4,4,3,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,无
552,2,3,2,2,2,2,1,1,0,1,0,0,0,0,1^其他〖无〗,0,1,1,0,1,0,1,0,2,2,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,4,4,4,1,2,2,3,3,4,5,4,4,5,3,5,5,4,3,3,4,4,1,3,1,1,1,3,2,1,4,2,4,3,4,3,3,5,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,无
553,2,4,3,5,3,1,3,2,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,2,2,1,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,1,0,1,0,0,1,2,1,5,4,5,4,5,5,3,5,4,4,5,3,5,5,4,4,5,5,4,4,4,5,4,4,3,5,4,4,4,4,4,5,5,4,5,3,5,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,无
554,1,2,4,2,3,2,3,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,3,5,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,5,5,3,5,4,1,1,2,2,5,4,4,5,3,4,5,4,3,4,4,4,4,5,3,3,2,1,3,4,2,1,3,1,4,3,4,4,4,4,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,无
555,2,4,4,2,4,2,3,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1^其他〖无〗,3,2,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,4,4,4,5,4,3,3,3,5,5,4,4,5,3,4,5,4,4,4,5,3,3,5,4,3,5,4,5,4,4,4,5,5,3,4,3,3,3,4,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,无
556,2,2,4,3,2,2,2,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,4,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,3,5,4,4,3,5,4,4,4,4,3,5,4,5,4,5,5,3,4,4,4,5,5,4,5,4,4,5,4,4,4,3,4,4,4,5,5,4,3,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,无
557,2,4,3,5,3,3,3,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,3,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,3,3,1,1,4,4,3,5,5,1,3,1,2,5,4,5,5,3,3,5,5,4,5,3,3,2,1,1,1,3,1,3,2,3,3,1,2,5,5,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,无
