respondent_id,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,C076,C077,C078,C079,C080,C081,C082,C083,C084,C085,C086,C087,C088,C089,C090,C091,C092,C093,C094,C095,C096,C097,C098,C099,C100,C101,C102,C103,C104,C105,C106,C107,C108,attention_flag,logic_flag,duplicate_flag,straightline_flag,visit_depth_bin,perception_mean,importance_mean,performance_mean,cognition_mean,motive_count,new_project_pref_count,promo_pref_count
56,2,3,4,1,1,3,2,2,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,,,,,,,,,,,0,1,0,0,0,0,0,1,0,5,5,5,5,5,5,5,5,5,5,4,4,1,3,4,5,5,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,5,3,3,5,3,4,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,,0,0,0,0,0,4.692308,4.400000,4,4,2,3,3
57,1,3,4,1,2,1,4,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,2,1,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,,1,0,0,1,0,5,5,5,5,2,1,2
58,2,2,3,2,3,2,3,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,2,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,5,4,3,5,4,4,5,5,4,3,4,5,1,4,5,5,5,4,5,5,4,4,5,3,5,4,5,3,4,5,5,5,4,3,4,2,4,4,4,4,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,,0,0,0,0,0,4.230769,4.500000,4.300000,3.500000,5,2,3
59,1,3,2,1,1,3,4,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,1,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,,1,0,0,1,0,3,3,3,3,1,2,2
60,1,3,4,1,1,3,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,4,4,4,4,4,5,4,4,4,4,4,4,1,3,4,4,4,4,4,4,4,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,,0,0,0,0,0,4,4,3,3,1,1,4
61,1,3,4,1,1,3,4,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,,,,,,,,,,,1,1,1,1,1,1,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,,1,0,0,1,0,3,3,3,3,7,8,6
62,1,3,4,1,1,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,0,1,0,5,5,5,5,1,1,1
63,1,3,4,1,1,4,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,,1,0,0,1,0,3,3,3,3,1,1,2
64,2,3,4,1,1,2,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,,,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,4,5,4,4,4,5,4,4,4,5,4,4,5,4,3,4,5,4,4,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,,1,0,0,0,0,4.230769,4.700000,4.300000,4,2,4,3
65,1,3,4,1,1,2,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,,,,,,,,,,,0,0,0,0,0,0,1,0,0,3,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,3.846154,3.600000,4,4,1,1,1
66,2,2,4,2,5,4,4,2,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,,,,,,,,,,,1,1,1,1,0,0,0,0,0,3,3,3,3,3,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,,1,0,0,0,0,2.384615,3,3,5,5,7,6
67,1,4,3,3,2,3,3,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,,1,0,0,0,0,4,3.200000,3,3,3,3,3
68,1,3,4,1,2,3,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,3,3,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,5,4,4,5,4,5,4,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,,1,0,0,0,0,3.615385,3.900000,3.900000,4.500000,1,2,2
69,1,3,4,1,1,3,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,,,,,,,,,,,0,1,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,0,0,0,4,4.300000,4,4,1,1,1
70,1,4,4,3,4,2,4,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0,1,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,,1,0,0,1,0,4,4,4,4,1,4,1
71,2,3,4,1,1,3,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,4,4,5,4,5,4,3,5,4,4,4,3,1,4,5,4,4,3,4,4,3,4,3,4,4,4,4,4,4,5,4,4,4,3,4,3,3,4,4,3,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,4.076923,3.800000,4,3.500000,1,3,2
72,1,3,2,1,1,2,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,1,0,0,1,0,4,4,4,4,2,2,2
73,1,3,4,1,1,2,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,1,0,0,1,0,4,4,4,4,1,1,1
74,1,3,4,1,1,4,4,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,0,0,0,4,5,5,4,4,4,3,5,5,4,4,5,1,4,5,5,5,4,4,3,4,3,5,3,4,4,4,3,5,4,5,5,4,4,3,3,5,4,4,5,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,4.307692,4.100000,4.200000,3.750000,2,4,2
75,2,3,2,1,1,3,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,,,,,,,,,,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,,1,0,0,1,0,3,5,5,3,1,2,1
76,1,3,4,1,1,4,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,1,0,1,1,1,1,1,1,1
77,1,3,4,1,1,2,3,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,1,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,0,1,0,4,4,4,4,1,2,1
78,1,3,4,1,1,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,,1,0,0,1,0,3,3,3,3,1,2,2
79,2,3,5,1,1,2,4,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,,,,,,,,,,,1,1,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,5,1,3,4,5,5,5,3,4,5,5,5,3,3,3,3,3,3,3,3,3,3,3,4,2,2,3,4,3,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,,0,0,0,0,0,4,4.400000,3,2.750000,2,6,3
80,2,3,4,1,1,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,,,,,,,,,,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,4,4,1,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,,1,0,0,0,0,4,3.300000,3.500000,3.500000,1,4,2
81,1,3,4,1,1,3,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,3,3,3,3,3,4,4,4,4,4,4,4,1,4,4,4,4,2,3,4,5,4,5,4,4,4,4,3,4,4,5,4,3,4,4,3,4,3,4,4,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,,0,0,0,0,0,3.615385,3.900000,3.900000,3.500000,2,4,3
82,1,3,4,1,1,3,5,2,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,0,0,4,3,4,4,3,4,4,3,4,4,4,3,4,5,4,3,4,4,4,4,4,4,3,3,4,3,3,4,3,4,3,4,3,4,4,3,4,3,3,4,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,,1,0,0,0,0,3.769231,3.700000,3.500000,3.500000,5,3,4
83,1,3,4,1,5,3,4,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,5,1,5,4,5,4,3,4,5,4,3,4,5,4,5,4,4,5,5,4,5,5,5,4,5,4,5,4,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,4.153846,4.100000,4.600000,4.500000,3,1,1
84,1,3,4,1,1,2,4,2,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,2,1,1,1,0,0,0,0,,,,,,,,,,,1,1,0,0,0,1,0,0,0,4,3,4,5,4,4,4,4,4,4,4,4,1,4,4,4,4,5,4,5,5,5,5,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,,0,0,0,0,0,4,4.500000,3.700000,4,4,6,3
85,2,3,4,1,1,4,5,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,0,0,0,1,0,1,1,1,1,2,2,2
86,2,3,4,1,1,4,5,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,2,1,1,1,1,0,0,0,,,,,,,,,,,1,1,1,1,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,,1,0,0,1,0,5,5,5,5,2,3,4
87,1,3,4,1,1,2,4,2,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,,,,,,1,1,1,1,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,,1,0,0,1,0,4,4,4,4,3,2,3
88,2,3,4,1,1,3,4,2,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,,,,,,,,,,,0,1,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,,1,0,0,1,0,5,5,5,5,3,2,2
89,1,3,4,1,1,3,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,,1,0,0,1,0,3,3,3,3,1,2,2
90,1,3,4,1,1,4,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,2,2,2,3,2,3,2,3,2,3,2,2,3,2,3,3,2,3,3,3,3,3,3,3,3,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,,1,0,0,0,0,2.846154,2.400000,2.600000,3,1,3,4
91,1,3,4,1,1,2,3,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,,,,,,,,,,4,4,5,4,5,4,4,4,5,4,4,5,1,5,4,5,4,4,4,5,4,5,5,4,4,5,4,5,5,4,4,4,4,5,4,5,5,4,4,4,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,,0,0,0,0,0,4.384615,4.400000,4.400000,4.500000,4,5,3
92,2,3,4,1,1,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,0,1,0,5,5,5,5,1,1,1
93,1,3,4,1,1,3,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,,,,,,,,,,,0,1,0,0,0,0,0,0,0,3,4,3,4,3,4,4,3,4,3,4,3,1,4,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,4,4,4,4,4,4,4,3,4,3,4,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,3.538462,3.500000,3.800000,3.750000,1,2,2
94,1,3,4,1,1,4,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,1,0,0,1,0,5,5,5,5,1,2,2
95,1,3,4,1,1,4,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,,,,,,,,,,,1,0,0,0,0,0,0,0,0,4,4,4,4,4,3,3,4,3,3,4,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,,0,0,0,0,0,3.615385,4,4,4,1,5,2
96,2,3,4,1,1,3,3,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,,,,,,,,,,,1,0,0,1,0,1,0,0,0,5,4,4,4,5,3,5,5,5,5,4,4,1,3,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,5,4,4,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,,0,0,0,0,0,4.307692,4.900000,4.900000,4,3,4,3
97,2,3,4,1,1,4,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,,1,0,0,1,0,5,5,5,5,1,3,3
98,2,3,4,1,1,3,4,2,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0,4,3,4,4,3,2,4,5,4,4,5,4,1,4,5,5,4,5,3,5,5,4,5,3,4,5,3,4,3,4,5,4,3,3,4,2,3,4,5,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,3.846154,4.400000,3.800000,3.250000,3,2,2
99,2,3,4,1,1,3,4,2,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,,,,,,,,,,,1,0,1,0,0,1,0,0,0,4,4,3,4,3,3,4,5,4,4,4,4,1,4,5,5,5,4,4,3,5,5,4,4,5,5,4,4,5,5,5,5,5,4,5,5,5,5,5,5,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,,0,0,0,0,0,3.846154,4.400000,4.700000,5,3,6,4
100,2,3,4,1,1,3,4,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,,,,,,,,,,,0,0,1,1,0,0,0,0,0,3,4,3,4,4,3,4,4,3,4,4,3,4,3,4,3,4,3,4,3,4,4,4,3,4,4,3,4,4,3,4,3,4,4,3,4,3,3,4,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,,1,0,0,0,0,3.538462,3.600000,3.700000,3.250000,2,2,2
101,2,3,4,1,1,3,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,,,,,,,,,,1,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,,0,0,0,1,0,4,4,4,4,1,3,4
102,2,5,5,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4,5,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,,1,0,0,1,1,5,5,5,5,7,3,4
103,1,3,4,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,0,1,0,5,5,5,5,1,1,1
104,2,3,4,1,1,2,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,,1,0,0,1,0,4,4,4,3,2,2,3
105,2,3,4,1,1,4,4,2,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,,,,,,,,,,,1,0,0,1,1,0,0,0,0,2,2,2,4,4,4,3,4,4,4,3,4,1,4,4,4,3,4,4,4,4,5,5,4,4,4,4,3,4,4,4,4,4,3,3,2,4,3,3,2,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,,0,0,0,0,0,3.384615,4.100000,3.800000,3,2,2,3
106,2,3,4,1,1,1,4,2,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,2,1,1,1,1,0,0,0,0,,,,,,,,,,,1,1,1,1,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,5,1,3,5,5,3,5,3,5,5,5,5,3,5,5,5,4,3,3,3,4,4,3,3,2,4,4,4,4,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,0,0,4,4.400000,3.900000,3.250000,3,3,3
107,1,3,4,1,1,4,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,,1,0,0,0,0,4.076923,5,5,5,2,6,6
108,2,3,4,1,1,3,3,2,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,2,1,0,1,1,1,0,1,0,,,,,,,,,,,1,1,1,1,1,1,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,,1,0,0,1,0,3,3,3,3,4,5,4
109,1,2,4,2,4,3,4,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,,,,,,,,,,,1,0,1,0,0,0,0,0,0,4,3,4,4,4,4,4,4,5,5,4,4,1,4,4,5,5,4,4,4,4,5,5,4,4,4,5,5,5,5,4,4,4,4,5,4,4,4,4,4,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,,0,0,0,0,0,4.076923,4.400000,4.400000,4.250000,2,8,4
110,2,3,4,1,1,3,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,,,,,,,,,,,1,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,0,1,0,3,3,3,3,1,1,1
111,1,3,4,1,1,3,3,2,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,2,1,1,0,0,1,0,0,,,,,,,,,,,0,1,1,0,1,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,,1,0,0,0,0,4,4,4.100000,4,4,4,3
112,1,3,4,1,1,3,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,4,3,4,3,4,3,3,4,3,3,4,3,1,4,4,4,4,3,4,4,5,5,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,3.461538,4.100000,3.800000,4,3,2,1
